Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
"950,000",Apartment,4,3,143 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"799,000",Apartment,4,3,411 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"519,000",Apartment,4,3,130 Sq. M.,"Al Nuzhah, North Jeddah, Jeddah"
"695,000",Apartment,5,3,159 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"520,000",Apartment,5,4,180 Sq. M.,"Governmental1, Jeddah"
"385,000",Apartment,3,3,108 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"695,000",Apartment,5,3,159 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"519,000",Apartment,4,3,130 Sq. M.,"Al Nuzhah, North Jeddah, Jeddah"
"520,000",Apartment,5,4,180 Sq. M.,"Governmental1, Jeddah"
"385,000",Apartment,3,3,108 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"499,000",Apartment,5,3,157 Sq. M.,"Governmental1, Jeddah"
"560,000",Apartment,5,4,162 Sq. M.,"Al Safa, North Jeddah, Jeddah"
"10,000,000",Villa,11,6,980 Sq. M.,"Ghirnatah, East Riyadh, Riyadh"
"620,000",Apartment,3,4,"2,400 Sq. M.","Al Rawdah, North Jeddah, Jeddah"
"1,400,000",Floor,4,5,251 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"1,150,000",Floor,3,4,230 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"550,000",Apartment,3,3,214 Sq. M.,"Al Dhurfah, Khamis Mushait"
"1,055,000",Apartment,3,3,106 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,150,000",Floor,3,4,196 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"1,450,000",Floor,3,4,236 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"1,257,000",Apartment,3,3,128 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"540,000",Apartment,3,5,184 Sq. M.,"Umm Hablain Al Gharbia, Jeddah"
"3,750,000",Villa,7,8,343 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,600,000",Floor,3,4,223 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"590,000",Apartment,3,3,133 Sq. M.,"Al Hazm, West Riyadh, Riyadh"
"1,150,000",Floor,3,4,196 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"1,850,000",Villa,3,6,200 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"660,000",Floor,3,3,190 Sq. M.,"Al Dar Al Baida, South Riyadh, Riyadh"
"845,000",Apartment,3,2,127 Sq. M.,"Al Nahdah, North Jeddah, Jeddah"
"45,000,000",Building,3,4,"2,087 Sq. M.","Al Rawdah, North Jeddah, Jeddah"
"1,100,000",Apartment,4,4,308 Sq. M.,"Al Rabwa, North Jeddah, Jeddah"
"740,000",Apartment,3,3,128 Sq. M.,"Al Zahraa, North Jeddah, Jeddah"
"1,150,000",Apartment,4,4,182 Sq. M.,"Al Zahraa, North Jeddah, Jeddah"
"1,450,000",Villa,11,7,300 Sq. M.,"Al Rahmanyah, North Jeddah, Jeddah"
"1,450,000",Villa,11,11,600 Sq. M.,"Al Rahmanyah, North Jeddah, Jeddah"
"859,000",Apartment,3,3,134 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"23,000,000",Villa,6,10,"1,069 Sq. M.","Al Rabi, North Riyadh, Riyadh"
"1,050,000",Villa,6,5,200 Sq. M.,"Al Frosyah, South Jeddah, Jeddah"
"1,080,000",Villa,7,5,200 Sq. M.,"Al Frosyah, South Jeddah, Jeddah"
"1,400,000",Villa,9,5,300 Sq. M.,"Al Rahmanyah, North Jeddah, Jeddah"
"1,300,000",Apartment,5,4,188 Sq. M.,"Al Zahraa, North Jeddah, Jeddah"
"4,200,000",Villa,5,5,500 Sq. M.,"Agruba, Al Jubaylah"
"2,500,000",Villa,4,3,517 Sq. M.,"Shubra, West Riyadh, Riyadh"
"5,350,000",Villa,8,9,450 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"2,850,000",Villa,11,5,300 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"2,500,000",Villa,6,7,385 Sq. M.,"King Faisal, East Riyadh, Riyadh"
"820,000",Apartment,4,3,128 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,150,000",Apartment,4,4,142 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,500,000",Floor,3,3,213 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"2,100,000",Floor,4,5,343 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"1,500,000",Floor,6,3,220 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,100,000",Floor,4,4,167 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,850,000",Villa,5,6,270 Sq. M.,"Al Nadwa District, East Riyadh, Riyadh"
"1,600,000",Villa,7,4,275 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"1,050,000",Villa,6,5,539 Sq. M.,"Al Yarmuk, Al Kharj Riyadh Region"
"1,320,000",Floor,3,3,"2,120 Sq. M.","Al Safa, East Riyadh, Riyadh"
"3,380,000",Villa,4,3,798 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"2,390,000",Floor,3,3,"2,250 Sq. M.","Al Narjis, North Riyadh, Riyadh"
"3,890,000",Villa,4,4,300 Sq. M.,"Ghirnatah, East Riyadh, Riyadh"
"485,000",Apartment,4,2,138 Sq. M.,"Al Marwah, North Jeddah, Jeddah"
"1,250,000",Villa,4,5,260 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"989,000",Apartment,3,3,131 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"930,000",Apartment,4,3,133 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"830,000",Apartment,4,3,136 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"2,000,000",Villa,5,6,275 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"4,100,000",Villa,5,5,360 Sq. M.,"Al Yasmin, North Riyadh, Riyadh"
"4,400,000",Villa,5,5,364 Sq. M.,"Al Yasmin, North Riyadh, Riyadh"
"585,000",Apartment,Studio,3,"2,000 Sq. M.","Al Nahdah, North Jeddah, Jeddah"
"600,000",Apartment,3,3,728 Sq. M.,"Al Zahraa, North Jeddah, Jeddah"
"1,200,000",Apartment,6,6,728 Sq. M.,"Al Zahraa, North Jeddah, Jeddah"
"1,150,000",Apartment,6,6,696 Sq. M.,"Al Nahdah, North Jeddah, Jeddah"
"480,000",Apartment,2,3,"2,400 Sq. M.","Al Rawdah, North Jeddah, Jeddah"
"620,000",Apartment,4,4,"2,400 Sq. M.","Al Rawdah, North Jeddah, Jeddah"
"1,200,000",Floor,3,4,205 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"2,635,000",Floor,3,4,182 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"550,000",Apartment,2,2,600 Sq. M.,"Al Nahdah, North Jeddah, Jeddah"
"2,315,000",Floor,3,3,177 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"1,995,000",Floor,3,3,117 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"1,250,000",Apartment,5,4,"3,200 Sq. M.","Al Faisaliyah, Central Jeddah, Jeddah"
"4,400,000",Villa,10,8,300 Sq. M.,"Al Sulimaniyah, North Riyadh, Riyadh"
"650,000",Apartment,3,3,840 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"750,000",Apartment,4,3,179 Sq. M.,"Al Manar, North Jeddah, Jeddah"
"720,000",Apartment,5,3,170 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"1,150,000",Floor,3,3,198 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"4,800,000",Villa,4,3,400 Sq. M.,"Al Malqa, North Riyadh, Riyadh"
"930,000",Apartment,3,3,133 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,300,000",Villa,4,4,225 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"2,800,000",Villa,3,4,345 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,500,000",Floor,4,4,141 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,470,000",Floor,5,4,251 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"650,000",Floor,3,4,123 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"850,000",Floor,3,4,133 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"850,000",Floor,4,3,152 Sq. M.,"Al Murjan, East Riyadh, Riyadh"
"660,000",Floor,3,3,147 Sq. M.,"Al Murjan, East Riyadh, Riyadh"
"820,000",Apartment,3,3,128 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"860,000",Apartment,3,3,128 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"820,000",Apartment,3,3,128 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"970,000",Apartment,4,3,171 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"800,000",Apartment,5,4,158 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"900,000",Apartment,5,4,179 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,150,000",Villa,6,5,170 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"250,000",Apartment,2,2,706 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"270,000",Apartment,2,3,"3,200 Sq. M.","Al Faisaliyah, Central Jeddah, Jeddah"
"560,000",Apartment,4,3,132 Sq. M.,"Al Rabwa, North Jeddah, Jeddah"
"610,000",Apartment,5,4,202 Sq. M.,"Al Hamdaniyah, North Jeddah, Jeddah"
"2,000,000",Villa,6,5,300 Sq. M.,"Alawali, West Riyadh, Riyadh"
"1,500,000",Apartment,3,3,136 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"3,550,000",Villa,5,4,255 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"470,000",Apartment,4,4,128 Sq. M.,"Al Waha, North Jeddah, Jeddah"
"700,000",Apartment,7,4,223 Sq. M.,"Abruq Al Rughamah, South Jeddah, Jeddah"
"1,400,000",Rest House,4,3,800 Sq. M.,"Shuran, Madina"
"330,000",Apartment,3,2,105 Sq. M.,"Umm Hablain Al Gharbia, Jeddah"
"1,400,000",Floor,4,5,305 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"1,300,000",Rest House,5,3,"5,869 Sq. M.",Al Hazm w Bataynah
"4,200,000",Villa,4,3,300 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"10,000,000",Rest House,2,2,"3,000 Sq. M.","Al Rimal, East Riyadh, Riyadh"
"2,700,000",Villa,8,6,300 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"2,900,000",Villa,8,6,291 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"1,500,000",Villa,6,3,188 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"900,000",Apartment,4,4,115 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"900,000",Apartment,4,4,132 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"2,500,000",Villa,5,4,300 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"650,000",Apartment,5,4,155 Sq. M.,"Al Rabwa, North Jeddah, Jeddah"
"920,000",Floor,3,2,180 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"1,300,000",Villa,4,4,140 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"950,000",Apartment,3,5,139 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"1,050,000",Floor,4,4,93 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"850,000",Floor,4,4,193 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"610,000",Floor,4,3,154 Sq. M.,"Badr, South Riyadh, Riyadh"
"800,000",Apartment,6,4,209 Sq. M.,"Batha Quraysh, Makkah"
"650,000",Apartment,5,3,151 Sq. M.,"Batha Quraysh, Makkah"
"480,000",Apartment,3,2,102 Sq. M.,"Batha Quraysh, Makkah"
"690,000",Apartment,4,3,162 Sq. M.,"Al Hamraa District, Makkah"
"750,000",Apartment,5,3,181 Sq. M.,"Batha Quraysh, Makkah"
"650,000",Apartment,5,4,240 Sq. M.,"Batha Quraysh, Makkah"
"1,950,000",Floor,5,5,438 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,380,000",Apartment,5,3,128 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,000,000",Floor,4,4,143 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"3,000,000",Villa,7,5,338 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"980,000",Floor,6,3,148 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,000,000",Floor,4,4,193 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"250,000",Apartment,3,3,111 Sq. M.,"Al Safra, Buraydah Al Qassim Region"
"350,000",Apartment,3,2,95 Sq. M.,"Al Waha, North Jeddah, Jeddah"
"485,000",Apartment,4,2,138 Sq. M.,"Al Marwah, North Jeddah, Jeddah"
"2,000,000",Villa,7,5,195 Sq. M.,"King Khalid International Airport, North Riyadh, Riyadh"
"23,599,000",Villa,10,10,"1,823 Sq. M.","Al Mathar Al Shamali, North Riyadh, Riyadh"
"1,800,000",Villa,5,10,420 Sq. M.,"Al Lulu, North Jeddah, Jeddah"
"3,500,000",Villa,5,6,560 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,000,000",Apartment,3,3,165 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,300,000",Apartment,3,3,134 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"730,000",Floor,4,4,171 Sq. M.,"Okaz, South Riyadh, Riyadh"
"520,000",Apartment,3,1,102 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"680,000",Apartment,5,4,176 Sq. M.,"Batha Quraysh, Makkah"
"1,650,000",Apartment,4,4,199 Sq. M.,"Al Malqa, North Riyadh, Riyadh"
"1,650,000",Floor,4,4,195 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,350,000",Apartment,5,4,132 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"725,000",Apartment,4,3,157 Sq. M.,"Al Faisaliyah, Central Jeddah, Jeddah"
"1,350,000",Apartment,3,2,"6,299 Sq. M.","Al Yasmin, North Riyadh, Riyadh"
"1,250,000",Apartment,5,5,"6,299 Sq. M.","Al Yasmin, North Riyadh, Riyadh"
"560,000",Apartment,5,3,162 Sq. M.,"Al Safa, North Jeddah, Jeddah"
"3,500,000",Villa,4,5,300 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"480,000",Apartment,3,3,750 Sq. M.,"Dirab, West Riyadh, Riyadh"
"740,000",Apartment,4,3,194 Sq. M.,"Al Safa, North Jeddah, Jeddah"
"1,600,000",Floor,3,3,223 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"980,000",Apartment,3,3,120 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"650,000",Apartment,4,4,179 Sq. M.,"Batha Quraysh, Makkah"
"440,000",Apartment,3,4,191 Sq. M.,Mekdas 1
"840,000",Apartment,4,4,186 Sq. M.,"Batha Quraysh, Makkah"
"530,000",Apartment,3,4,301 Sq. M.,"Al Khalij, Ahad Rafidah"
"520,000",Apartment,3,4,183 Sq. M.,"Al Dhurfah, Khamis Mushait"
"520,000",Apartment,3,4,183 Sq. M.,"Al Dhurfah, Khamis Mushait"
"530,000",Apartment,3,4,189 Sq. M.,"An Nuzhah 1, Ahad Rafidah"
"1,200,000",Floor,4,4,225 Sq. M.,"Alawali, West Riyadh, Riyadh"
"2,000,000",Villa,4,5,276 Sq. M.,"Al Maizilah, East Riyadh, Riyadh"
"900,000",Villa,8,6,225 Sq. M.,"Dirab, West Riyadh, Riyadh"
"430,000",Apartment,4,3,"2,473 Sq. M.","Badr, South Riyadh, Riyadh"
"1,000,000",Apartment,3,3,128 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"750,000",Apartment,4,3,179 Sq. M.,"Al Manar, North Jeddah, Jeddah"
"750,000",Apartment,5,3,219 Sq. M.,"Al Manar, North Jeddah, Jeddah"
"1,050,000",Apartment,4,4,153 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"375,000",Apartment,3,3,108 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"1,050,000",Apartment,4,4,153 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"2,000,000",Floor,4,5,200 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,000,000",Rest House,5,4,437 Sq. M.,Riyadh
"4,500,000",Villa,5,4,450 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"565,000",Apartment,3,2,131 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"630,000",Floor,3,4,182 Sq. M.,"Badr, South Riyadh, Riyadh"
"880,000",Apartment,2,4,140 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,980,000",Villa,6,6,606 Sq. M.,"Al Aqiq, Abha"
"550,000",Apartment,2,2,71 Sq. M.,"Al Bayan Neighborhood, East Riyadh, Riyadh"
"600,000",Apartment,3,2,59 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"1,250,000",Floor,4,3,219 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"700,000",Floor,3,3,269 Sq. M.,"Badr, South Riyadh, Riyadh"
"2,200,000",Floor,3,3,186 Sq. M.,"Al Qirawan, North Riyadh, Riyadh"
"375,000",Apartment,2,3,660 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"4,000,000",Residential Building,10,10,969 Sq. M.,"Al Taniem, Makkah"
"2,500,000",Villa,4,7,500 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"850,000",Floor,3,3,125 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"670,000",Apartment,2,3,47 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"950,000",Floor,3,4,225 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"750,000",Floor,3,2,164 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"3,000,000",Villa,6,6,303 Sq. M.,"King Khalid International Airport, North Riyadh, Riyadh"
"350,000",Apartment,4,3,104 Sq. M.,"Al Hijrah, Makkah"
"830,000",Apartment,3,3,136 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"499,000",Apartment,5,3,166 Sq. M.,"Governmental1, Jeddah"
"520,000",Apartment,1,2,88 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"4,500,000",Building,4,3,690 Sq. M.,"Al Khadra Neighborhood, Makkah"
"2,800,000",Villa,5,5,613 Sq. M.,Dhahran
"1,200,000",Villa,4,4,500 Sq. M.,"Al Rayyan, Unayzah"
"1,950,000",Floor,3,4,187 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"900,000",Floor,6,3,220 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"1,250,000",Apartment,3,4,184 Sq. M.,"Al Rawabi, East Riyadh, Riyadh"
"2,400,000",Villa,5,3,250 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"490,000",Apartment,3,3,125 Sq. M.,"Bani Bayadah, Madina"
"470,000",Apartment,5,5,161 Sq. M.,"Dirab, West Riyadh, Riyadh"
"1,500,000",Floor,3,3,89 Sq. M.,"Al Nafal, North Riyadh, Riyadh"
"2,100,000",Villa,5,6,328 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"600,000",Apartment,3,2,98 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"550,000",Apartment,6,2,187 Sq. M.,"Al Maealaa, Ahad Rafidah"
"1,650,000",Apartment,3,4,199 Sq. M.,"Al Malqa, North Riyadh, Riyadh"
"3,300,000",Villa,3,3,200 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"1,100,000",Floor,3,4,183 Sq. M.,"Alawali, West Riyadh, Riyadh"
"930,000",Floor,7,6,312 Sq. M.,"Al Khadraa, Madina"
"570,000",Apartment,4,3,208 Sq. M.,"Al Jawhara, Dammam"
"1,020,000",Villa,5,4,265 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"850,000",Floor,6,3,212 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"700,000",Apartment,4,3,160 Sq. M.,"Al Marwah, North Jeddah, Jeddah"
"750,000",Apartment,5,3,219 Sq. M.,"Al Manar, North Jeddah, Jeddah"
"1,700,000",Apartment,4,4,197 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"569,000",Apartment,5,3,161 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"2,450,000",Villa,7,5,500 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"380,000",Apartment,3,3,98 Sq. M.,"Batha Quraysh, Makkah"
"550,000",Apartment,5,3,171 Sq. M.,"Al Marwah, North Jeddah, Jeddah"
"1,500,000",Villa,9,7,400 Sq. M.,"Al Zahrah, West Riyadh, Riyadh"
"590,000",Apartment,3,3,894 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"1,150,000",Floor,7,3,283 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"860,000",Apartment,3,3,128 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"519,000",Apartment,4,3,130 Sq. M.,"Al Nuzhah, North Jeddah, Jeddah"
"680,000",Apartment,3,5,195 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"750,000",Apartment,5,4,199 Sq. M.,"Al Safa, North Jeddah, Jeddah"
"695,000",Apartment,5,3,159 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"1,100,000",Floor,3,4,167 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,050,000",Apartment,4,4,153 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"430,000",Apartment,4,3,129 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"850,000",Apartment,3,3,124 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"950,000",Apartment,6,5,266 Sq. M.,"Alawali, West Riyadh, Riyadh"
"600,000",Apartment,4,3,132 Sq. M.,"Al Faisaliyah, Central Jeddah, Jeddah"
"800,000",Apartment,3,3,155 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"1,200,000",Floor,4,3,196 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"780,000",Apartment,3,2,116 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"1,250,000",Floor,5,6,337 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,650,000",Floor,4,4,195 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"14,000,000",Villa,5,4,952 Sq. M.,"King Salman, Riyadh"
"690,000",Villa,5,4,174 Sq. M.,"Al Safa, North Jeddah, Jeddah"
"1,000,000",Apartment,3,4,165 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"3,750,000",Villa,4,4,276 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"560,000",Apartment,5,3,172 Sq. M.,"Al Marwah, North Jeddah, Jeddah"
"820,000",Floor,3,6,179 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"1,000,000",Rest House,4,4,432 Sq. M.,"Al Dar Al Baida, South Riyadh, Riyadh"
"431,827,500",Residential Land,1,1,664 Sq. M.,"Al Matar District, Madina"
"1,600,000",Rest House,4,3,625 Sq. M.,"Taiba District, North Jeddah, Jeddah"
"3,000,000",Villa,7,7,576 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"1,400,000",Apartment,4,4,208 Sq. M.,"Al Nahdah, North Jeddah, Jeddah"
"1,700,000",Apartment,4,4,164 Sq. M.,"Al Nahdah, North Jeddah, Jeddah"
"560,000",Apartment,4,4,135 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"375,000",Apartment,3,3,108 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"840,000",Apartment,7,4,252 Sq. M.,"Governmental1, Jeddah"
"520,000",Apartment,5,3,174 Sq. M.,"Governmental1, Jeddah"
"450,000",Apartment,4,3,121 Sq. M.,"Al Rayaan, North Jeddah, Jeddah"
"830,000",Apartment,4,3,136 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"930,000",Apartment,4,3,133 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"560,000",Apartment,5,3,162 Sq. M.,"Al Safa, North Jeddah, Jeddah"
"1,350,000",Floor,4,4,196 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,350,000",Floor,4,4,196 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,600,000",Floor,4,4,292 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,650,000",Villa,5,6,356 Sq. M.,"Al Bayan Neighborhood, East Riyadh, Riyadh"
"730,000",Apartment,5,3,130 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"730,000",Apartment,4,3,112 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"900,000",Apartment,4,3,158 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"830,000",Apartment,4,4,189 Sq. M.,"Al Zahraa, North Jeddah, Jeddah"
"560,000",Apartment,4,8,123 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"850,000",Apartment,2,3,124 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"1,500,000",Floor,4,3,141 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,600,000",Floor,6,5,206 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,450,000",Floor,4,3,141 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"950,000",Floor,4,3,271 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"1,650,000",Floor,4,5,183 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,400,000",Floor,3,4,201 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"1,000,000",Apartment,3,3,108 Sq. M.,"King Faisal, East Riyadh, Riyadh"
"930,000",Apartment,3,3,133 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"900,000",Floor,4,3,197 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"700,000",Apartment,4,3,112 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"490,000",Apartment,3,2,58 Sq. M.,"Wadi Jalil, Makkah"
"1,450,000",Floor,3,4,236 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"830,000",Apartment,3,3,136 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"950,000",Apartment,3,3,143 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"2,600,000",Villa,5,5,378 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"820,000",Apartment,3,3,128 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"820,000",Apartment,3,3,128 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"850,000",Apartment,5,4,158 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"11,275,000",Residential Building,11,7,900 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"4,150,000",Villa,7,7,371 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,350,000",Floor,5,4,186 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,050,000",Apartment,3,3,172 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"950,000",Apartment,3,4,163 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"570,000",Apartment,3,3,142 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"650,000",Apartment,4,3,111 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
