Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
2350000,VILLA,7,7,380,"AL JANADRIYAH, RIYADH, AR RIYADH"
575000,VILLA,4,5,163,OTHER
750000,FULL FLOOR,4,5,196,"AL JANADRIYAH, RIYADH, AR RIYADH"
950000,FULL FLOOR,6,3,212,"TUWAIQ, RIYADH, AR RIYADH"
575000,VILLA,4,5,162,OTHER
575000,VILLA,4,5,166,OTHER
2300000,VILLA,5,7,276,OTHER
1800000,VILLA,4,4,875,OTHER
1650000,FULL FLOOR,4,4,190,OTHER
1300000,FULL FLOOR,4,3,138,"AL MUNISIYAH, RIYADH, AR RIYADH"
1100000,FULL FLOOR,4,5,186,"AR RIMAL, RIYADH, AR RIYADH"
1000000,FULL FLOOR,3,4,165,"AL JANADRIYAH, RIYADH, AR RIYADH"
1250000,FULL FLOOR,4,5,260,"AL JANADRIYAH, RIYADH, AR RIYADH"
900000,FULL FLOOR,3,3,197,"AR RIMAL, RIYADH, AR RIYADH"
900000,APARTMENT,5,5,257,OTHER
3500000,VILLA,5,7,383,OTHER
690000,FULL FLOOR,3,3,176,OTHER
840000,APARTMENT,2,3,146,"AL JANADRIYAH, RIYADH, AR RIYADH"
570000,VILLA,4,5,167,OTHER
510000,FULL FLOOR,4,5,175,OTHER
550000,APARTMENT,5,3,198,OTHER
1400000,FULL FLOOR,7,5,800,OTHER
1465000,VILLA,7,5,317,OTHER
930000,FULL FLOOR,7,4,332,OTHER
575000,VILLA,3,5,165,OTHER
850000,FULL FLOOR,5,5,215,"AL JANADRIYAH, RIYADH, AR RIYADH"
1080000,APARTMENT,7,4,288,"AL JANADRIYAH, RIYADH, AR RIYADH"
1650000,VILLA,5,7,520,OTHER
1200000,VILLA,6,6,284,"AL JANADRIYAH, RIYADH, AR RIYADH"
1050000,APARTMENT,4,4,253,"AL JANADRIYAH, RIYADH, AR RIYADH"
1350000,FULL FLOOR,6,5,197,OTHER
900000,FULL FLOOR,5,3,255,OTHER
660000,APARTMENT,5,3,168,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
840000,APARTMENT,6,4,188,"AL JANADRIYAH, RIYADH, AR RIYADH"
810000,VILLA,7,6,319,OTHER
1200000,VILLA,6,6,269,"AL JANADRIYAH, RIYADH, AR RIYADH"
770000,APARTMENT,7,5,370,OTHER
1270000,VILLA,7,7,385,OTHER
900000,APARTMENT,3,2,116,"TUWAIQ, RIYADH, AR RIYADH"
1130000,VILLA,6,6,265,OTHER
1270000,VILLA,6,5,387,OTHER
1100000,FULL FLOOR,3,6,201,OTHER
1400000,FULL FLOOR,4,6,287,OTHER
1400000,FULL FLOOR,3,6,287,OTHER
1200000,FULL FLOOR,2,4,492,"AR RIMAL, RIYADH, AR RIYADH"
1850000,FULL FLOOR,3,3,186,OTHER
1450000,FULL FLOOR,3,2,156,OTHER
750000,APARTMENT,6,4,211,OTHER
1050000,VILLA,7,7,300,OTHER
420000,APARTMENT,4,3,123,OTHER
930000,FULL FLOOR,6,5,233,"AL JANADRIYAH, RIYADH, AR RIYADH"
740000,APARTMENT,7,4,211,OTHER
2500000,VILLA,4,6,221,"AL MUNISIYAH, RIYADH, AR RIYADH"
1650000,FULL FLOOR,4,5,203,"AL MUNISIYAH, RIYADH, AR RIYADH"
960000,VILLA,6,5,262,OTHER
770000,APARTMENT,6,5,221,OTHER
880000,FULL FLOOR,6,4,153,OTHER
950000,FULL FLOOR,7,5,257,"AL JANADRIYAH, RIYADH, AR RIYADH"
1000000,FULL FLOOR,5,4,182,"TUWAIQ, RIYADH, AR RIYADH"
900000,FULL FLOOR,5,4,166,"TUWAIQ, RIYADH, AR RIYADH"
650000,APARTMENT,5,3,214,OTHER
800000,APARTMENT,6,4,251,OTHER
1100000,FULL FLOOR,6,3,225,"TUWAIQ, RIYADH, AR RIYADH"
3300000,VILLA,7,7,383,OTHER
1650000,FULL FLOOR,3,4,172,OTHER
900000,VILLA,7,7,200,OTHER
3000000,VILLA,7,7,750,OTHER
4000000,VILLA,7,7,625,OTHER
800000,FULL FLOOR,5,3,166,"TUWAIQ, RIYADH, AR RIYADH"
770000,APARTMENT,6,5,249,OTHER
680000,APARTMENT,4,2,107,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
580000,APARTMENT,5,3,126,OTHER
800000,VILLA,7,6,370,MAKKAH AL MUKARRAMAH
650000,FULL FLOOR,5,3,173,OTHER
1100000,APARTMENT,4,5,206,OTHER
1200000,APARTMENT,4,3,180,"AL MUNISIYAH, RIYADH, AR RIYADH"
2200000,VILLA,5,5,276,OTHER
1000000,FULL FLOOR,4,5,271,"AL JANADRIYAH, RIYADH, AR RIYADH"
900000,APARTMENT,4,3,137,"AR RIMAL, RIYADH, AR RIYADH"
1300000,FULL FLOOR,4,5,307,"AL JANADRIYAH, RIYADH, AR RIYADH"
1550000,FULL FLOOR,4,4,206,"AL MUNISIYAH, RIYADH, AR RIYADH"
1650000,VILLA,5,6,200,OTHER
1550000,APARTMENT,4,2,230,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
599000,APARTMENT,4,3,875,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
450000,APARTMENT,4,3,750,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
1750000,VILLA,7,7,312,OTHER
740000,APARTMENT,4,3,133,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
650000,FULL FLOOR,6,3,146,OTHER
540000,APARTMENT,5,3,159,OTHER
1170000,APARTMENT,6,5,315,"AL JANADRIYAH, RIYADH, AR RIYADH"
850000,FULL FLOOR,6,3,180,"AL JANADRIYAH, RIYADH, AR RIYADH"
560000,FULL FLOOR,6,4,212,OTHER
560000,FULL FLOOR,6,4,213,OTHER
950000,APARTMENT,5,5,192,"AL JANADRIYAH, RIYADH, AR RIYADH"
750000,FULL FLOOR,5,3,179,OTHER
1600000,VILLA,7,7,480,OTHER
1450000,FULL FLOOR,5,4,220,OTHER
1000000,APARTMENT,5,4,186,OTHER
1070000,APARTMENT,6,4,253,"AL JANADRIYAH, RIYADH, AR RIYADH"
1300000,VILLA,7,7,300,OTHER
1110000,APARTMENT,6,4,253,"AL JANADRIYAH, RIYADH, AR RIYADH"
595000,APARTMENT,3,3,115,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
580000,FULL FLOOR,6,4,203,OTHER
850000,VILLA,6,4,367,MAKKAH AL MUKARRAMAH
760000,APARTMENT,5,3,186,"AL JANADRIYAH, RIYADH, AR RIYADH"
1200000,FULL FLOOR,5,4,156,OTHER
1000000,FULL FLOOR,5,4,163,OTHER
560000,FULL FLOOR,6,4,210,OTHER
870000,FULL FLOOR,5,3,145,OTHER
730000,APARTMENT,5,3,130,OTHER
1550000,FULL FLOOR,3,3,175,"AL MUNISIYAH, RIYADH, AR RIYADH"
850000,APARTMENT,4,4,77,OTHER
850000,APARTMENT,4,4,76,OTHER
1200000,VILLA,7,4,332,OTHER
1050000,VILLA,7,6,389,MAKKAH AL MUKARRAMAH
665000,APARTMENT,7,5,228,OTHER
1400000,VILLA,7,7,367,OTHER
650000,APARTMENT,3,3,481,OTHER
1350000,FULL FLOOR,4,3,196,"AL MUNISIYAH, RIYADH, AR RIYADH"
1050000,APARTMENT,3,2,93,"AL MUNISIYAH, RIYADH, AR RIYADH"
1350000,VILLA,4,4,200,"AL JANADRIYAH, RIYADH, AR RIYADH"
680000,APARTMENT,6,4,234,OTHER
850000,VILLA,7,6,273,OTHER
4980000,VILLA,7,7,750,OTHER
950000,FULL FLOOR,5,4,226,"AL JANADRIYAH, RIYADH, AR RIYADH"
850000,FULL FLOOR,5,4,210,"AL JANADRIYAH, RIYADH, AR RIYADH"
560000,APARTMENT,4,3,164,OTHER
2700000,VILLA,7,7,291,OTHER
459000,APARTMENT,4,3,126,OTHER
450000,APARTMENT,3,2,78,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
580000,FULL FLOOR,6,4,201,OTHER
1400000,FULL FLOOR,3,7,292,"AL JANADRIYAH, RIYADH, AR RIYADH"
1200000,FULL FLOOR,3,5,213,"AL JANADRIYAH, RIYADH, AR RIYADH"
800000,FULL FLOOR,4,3,208,"AL JANADRIYAH, RIYADH, AR RIYADH"
2600000,VILLA,5,7,411,OTHER
2600000,VILLA,5,7,428,OTHER
4000000,VILLA,7,5,500,OTHER
4000000,VILLA,3,3,375,OTHER
560000,FULL FLOOR,6,4,203,OTHER
560000,FULL FLOOR,5,4,210,OTHER
980000,VILLA,7,5,341,OTHER
340000,APARTMENT,3,2,98,OTHER
700000,VILLA,7,7,387,OTHER
1000000,VILLA,4,5,208,OTHER
585000,APARTMENT,5,4,160,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
530000,APARTMENT,4,3,127,OTHER
850000,APARTMENT,5,5,179,"AR RIMAL, RIYADH, AR RIYADH"
6000000,VILLA,5,7,450,OTHER
1080000,VILLA,7,6,441,OTHER
1350000,VILLA,7,7,485,OTHER
650000,APARTMENT,5,5,149,OTHER
900000,FULL FLOOR,6,4,251,OTHER
1300000,VILLA,7,6,318,OTHER
1200000,VILLA,6,5,247,OTHER
2200000,VILLA,7,7,646,OTHER
450000,APARTMENT,4,3,165,OTHER
650000,FULL FLOOR,4,3,141,OTHER
550000,APARTMENT,6,4,194,OTHER
1200000,VILLA,7,7,250,"AL JANADRIYAH, RIYADH, AR RIYADH"
850000,FULL FLOOR,5,3,169,OTHER
1350000,VILLA,7,7,234,"AL JANADRIYAH, RIYADH, AR RIYADH"
650000,FULL FLOOR,5,3,142,OTHER
870000,FULL FLOOR,6,4,183,"AL JANADRIYAH, RIYADH, AR RIYADH"
530000,APARTMENT,3,3,65,OTHER
1150000,APARTMENT,7,6,257,"AL JANADRIYAH, RIYADH, AR RIYADH"
750000,VILLA,7,6,322,OTHER
650000,APARTMENT,6,3,211,OTHER
1000000,VILLA,7,4,308,OTHER
750000,APARTMENT,4,3,114,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
900000,VILLA,7,5,307,OTHER
780000,APARTMENT,4,3,132,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
760000,APARTMENT,5,5,217,OTHER
610000,APARTMENT,6,4,184,OTHER
610000,APARTMENT,6,4,178,OTHER
1300000,VILLA,5,4,286,"AR RIMAL, RIYADH, AR RIYADH"
1450000,VILLA,7,7,300,OTHER
1200000,FULL FLOOR,3,4,196,OTHER
1500000,FULL FLOOR,4,4,213,OTHER
1180000,FULL FLOOR,3,3,173,OTHER
900000,APARTMENT,3,3,120,OTHER
740000,APARTMENT,4,3,112,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1070000,APARTMENT,3,3,991,"AL MUNISIYAH, RIYADH, AR RIYADH"
1200000,FULL FLOOR,3,3,196,OTHER
630000,APARTMENT,5,3,191,OTHER
1100000,VILLA,6,4,200,"TUWAIQ, RIYADH, AR RIYADH"
649000,FULL FLOOR,6,3,176,OTHER
850000,FULL FLOOR,5,4,166,"AL JANADRIYAH, RIYADH, AR RIYADH"
435000,APARTMENT,3,3,100,OTHER
3700000,VILLA,5,6,350,"AL MUNISIYAH, RIYADH, AR RIYADH"
1000000,FULL FLOOR,6,4,241,"AL JANADRIYAH, RIYADH, AR RIYADH"
1700000,VILLA,6,7,200,OTHER
480000,VILLA,5,4,216,OTHER
1200000,APARTMENT,5,5,188,"AR RIMAL, RIYADH, AR RIYADH"
550000,APARTMENT,6,4,203,OTHER
850000,APARTMENT,4,3,176,OTHER
1300000,FULL FLOOR,2,3,492,"AR RIMAL, RIYADH, AR RIYADH"
670000,APARTMENT,4,3,133,"AL JANADRIYAH, RIYADH, AR RIYADH"
600000,APARTMENT,6,4,249,", AL JUBAIL, EASTERN"
1550000,APARTMENT,5,4,213,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
550000,FULL FLOOR,5,3,166,OTHER
450000,APARTMENT,4,3,149,OTHER
565000,APARTMENT,4,3,119,OTHER
1400000,APARTMENT,7,4,251,OTHER
900000,APARTMENT,2,3,109,OTHER
1700000,VILLA,7,7,390,OTHER
1150000,VILLA,7,5,401,OTHER
450000,APARTMENT,4,3,146,OTHER
760000,APARTMENT,5,3,166,OTHER
2800000,VILLA,4,2,325,"AL MUNISIYAH, RIYADH, AR RIYADH"
1800000,VILLA,6,6,300,OTHER
950000,APARTMENT,6,3,197,OTHER
770000,APARTMENT,3,3,150,"AR RIMAL, RIYADH, AR RIYADH"
1200000,VILLA,5,4,276,"AR RIMAL, RIYADH, AR RIYADH"
1100000,FULL FLOOR,4,4,201,OTHER
2200000,VILLA,5,5,275,OTHER
1400000,VILLA,4,4,287,OTHER
1750000,FULL FLOOR,5,4,222,"AL MUNISIYAH, RIYADH, AR RIYADH"
1400000,VILLA,4,5,287,OTHER
1600000,FULL FLOOR,4,4,223,"AL MUNISIYAH, RIYADH, AR RIYADH"
2200000,VILLA,5,7,275,OTHER
535000,APARTMENT,4,3,144,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
700000,APARTMENT,4,3,136,OTHER
640000,APARTMENT,6,4,208,OTHER
460000,APARTMENT,4,3,122,OTHER
640000,APARTMENT,5,4,154,OTHER
980000,FULL FLOOR,3,2,175,OTHER
620000,APARTMENT,6,3,181,OTHER
595000,APARTMENT,5,3,163,OTHER
875000,FULL FLOOR,5,3,199,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1200000,VILLA,6,4,360,OTHER
1600000,VILLA,6,7,412,OTHER
2500000,VILLA,6,6,458,OTHER
1450000,VILLA,7,6,300,OTHER
1550000,VILLA,7,6,300,OTHER
1550000,VILLA,7,5,312,OTHER
960000,VILLA,5,4,312,OTHER
5350000,VILLA,7,6,402,OTHER
12000000,VILLA,7,7,875,OTHER
800000,APARTMENT,5,4,203,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
5500000,APARTMENT,2,3,217,OTHER
1350000,VILLA,7,4,272,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1650000,VILLA,6,7,450,OTHER
1450000,VILLA,7,6,217,"AL JANADRIYAH, RIYADH, AR RIYADH"
1370000,VILLA,7,6,245,OTHER
1350000,VILLA,7,6,250,OTHER
550000,APARTMENT,4,3,165,OTHER
1200000,FULL FLOOR,5,4,200,"AL JANADRIYAH, RIYADH, AR RIYADH"
530000,APARTMENT,3,3,107,OTHER
620000,APARTMENT,6,4,207,OTHER
530000,APARTMENT,4,3,128,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
780000,APARTMENT,7,4,242,OTHER
500000,APARTMENT,4,3,156,OTHER
1000000,FULL FLOOR,4,4,271,"AL JANADRIYAH, RIYADH, AR RIYADH"
1250000,FULL FLOOR,4,4,205,OTHER
2100000,VILLA,5,5,328,"AR RIMAL, RIYADH, AR RIYADH"
2300000,VILLA,5,6,318,OTHER
1350000,FULL FLOOR,3,3,165,"AL MUNISIYAH, RIYADH, AR RIYADH"
1000000,FULL FLOOR,3,3,155,"AR RIMAL, RIYADH, AR RIYADH"
1400000,VILLA,4,6,287,OTHER
1100000,FULL FLOOR,4,4,184,OTHER
1000000,FULL FLOOR,4,4,192,OTHER
399000,APARTMENT,3,2,421,OTHER
620000,APARTMENT,5,3,159,OTHER
900000,VILLA,6,5,235,OTHER
620000,APARTMENT,6,3,211,OTHER
650000,APARTMENT,4,3,184,OTHER
950000,FULL FLOOR,7,4,600,OTHER
660000,APARTMENT,4,3,164,OTHER
700000,APARTMENT,4,4,171,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
850000,APARTMENT,6,5,226,OTHER
540000,APARTMENT,5,4,171,OTHER
580000,APARTMENT,3,3,100,OTHER
1850000,FULL FLOOR,4,4,4980,OTHER
3200000,VILLA,6,6,4980,OTHER
575000,APARTMENT,5,3,170,OTHER
480000,APARTMENT,3,3,145,OTHER
1200000,VILLA,7,5,396,OTHER
900000,FULL FLOOR,6,4,182,OTHER
410000,APARTMENT,3,2,108,MAKKAH AL MUKARRAMAH
620000,APARTMENT,6,5,225,OTHER
950000,APARTMENT,7,4,421,OTHER
650000,APARTMENT,5,3,200,OTHER
630000,APARTMENT,6,4,214,OTHER
540000,APARTMENT,4,3,130,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
550000,APARTMENT,6,3,203,OTHER
1150000,VILLA,6,6,200,OTHER
1100000,VILLA,6,5,200,OTHER
550000,APARTMENT,6,3,203,OTHER
490000,APARTMENT,4,3,132,OTHER
1030000,VILLA,6,5,165,OTHER
550000,FULL FLOOR,7,4,202,OTHER
1600000,FULL FLOOR,4,4,690,OTHER
900000,APARTMENT,3,3,121,OTHER
1250000,FULL FLOOR,4,4,190,OTHER
1350000,FULL FLOOR,3,4,165,"AL MUNISIYAH, RIYADH, AR RIYADH"
1200000,APARTMENT,3,3,167,"AL MUNISIYAH, RIYADH, AR RIYADH"
1650000,FULL FLOOR,4,3,4980,OTHER
1600000,VILLA,5,4,283,"AR RIMAL, RIYADH, AR RIYADH"
710000,APARTMENT,3,3,132,"AR RIMAL, RIYADH, AR RIYADH"
850000,APARTMENT,4,3,179,"AL JANADRIYAH, RIYADH, AR RIYADH"
1850000,FULL FLOOR,4,3,4980,OTHER
850000,FULL FLOOR,3,4,493,OTHER
1500000,VILLA,4,4,206,"AR RIMAL, RIYADH, AR RIYADH"
1550000,FULL FLOOR,3,4,93,"AL MUNISIYAH, RIYADH, AR RIYADH"
2300000,VILLA,5,7,318,OTHER
700000,APARTMENT,4,3,118,"AR RIMAL, RIYADH, AR RIYADH"
650000,FULL FLOOR,5,3,182,OTHER
600000,APARTMENT,6,3,210,OTHER
800000,FULL FLOOR,5,3,155,"AR RIMAL, RIYADH, AR RIYADH"
980000,FULL FLOOR,5,3,168,"AR RIMAL, RIYADH, AR RIYADH"
980000,FULL FLOOR,6,3,168,"AR RIMAL, RIYADH, AR RIYADH"
750000,FULL FLOOR,6,3,240,OTHER
530000,APARTMENT,4,2,147,OTHER
700000,FULL FLOOR,6,3,240,OTHER
590000,APARTMENT,4,3,126,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
490000,APARTMENT,5,3,124,OTHER
660000,APARTMENT,4,2,120,MAKKAH AL MUKARRAMAH
1100000,FULL FLOOR,6,3,203,OTHER
560000,APARTMENT,5,3,161,OTHER
550000,APARTMENT,5,3,198,OTHER
560000,APARTMENT,4,3,164,OTHER
700000,FULL FLOOR,6,4,238,OTHER
800000,FULL FLOOR,4,4,147,"AR RIMAL, RIYADH, AR RIYADH"
620000,APARTMENT,5,4,158,OTHER
800000,VILLA,7,6,600,OTHER
750000,APARTMENT,5,3,136,OTHER
490000,APARTMENT,4,3,187,OTHER
820000,APARTMENT,6,5,226,OTHER
670000,APARTMENT,4,3,131,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
500000,APARTMENT,6,4,210,OTHER
590000,APARTMENT,3,3,126,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
700000,FULL FLOOR,6,4,217,OTHER
970000,FULL FLOOR,5,3,210,"AL JANADRIYAH, RIYADH, AR RIYADH"
620000,APARTMENT,6,3,158,OTHER
500000,APARTMENT,7,4,234,OTHER
1000000,VILLA,7,6,250,OTHER
1450000,VILLA,7,6,384,OTHER
880000,APARTMENT,4,4,140,OTHER
590000,FULL FLOOR,7,4,202,OTHER
900000,FULL FLOOR,6,4,183,"AL JANADRIYAH, RIYADH, AR RIYADH"
530000,APARTMENT,5,4,203,", AL JUBAIL, EASTERN"
2800000,VILLA,6,6,650,OTHER
640000,APARTMENT,5,4,201,OTHER
650000,APARTMENT,4,4,77,"AL JANADRIYAH, RIYADH, AR RIYADH"
650000,APARTMENT,6,5,277,OTHER
900000,VILLA,7,5,369,MAKKAH AL MUKARRAMAH
620000,APARTMENT,4,4,142,OTHER
700000,FULL FLOOR,7,4,284,OTHER
460000,FULL FLOOR,4,3,320,OTHER
750000,APARTMENT,1,1,44,OTHER
1100000,APARTMENT,5,4,213,"AR RIMAL, RIYADH, AR RIYADH"
1080000,APARTMENT,6,4,240,"AL JANADRIYAH, RIYADH, AR RIYADH"
850000,APARTMENT,6,5,205,"AL JANADRIYAH, RIYADH, AR RIYADH"
580000,APARTMENT,6,4,236,OTHER
489000,APARTMENT,4,3,135,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
410000,APARTMENT,4,2,128,MAKKAH AL MUKARRAMAH
1050000,VILLA,6,4,323,OTHER
900000,FULL FLOOR,5,4,168,"TUWAIQ, RIYADH, AR RIYADH"
550000,APARTMENT,5,4,224,OTHER
1050000,VILLA,7,5,405,MAKKAH AL MUKARRAMAH
630000,APARTMENT,5,4,175,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
625000,APARTMENT,4,3,120,OTHER
460000,APARTMENT,3,4,113,OTHER
930000,FULL FLOOR,5,4,179,"AL JANADRIYAH, RIYADH, AR RIYADH"
600000,APARTMENT,5,3,202,OTHER
680000,VILLA,7,5,343,MAKKAH AL MUKARRAMAH
1050000,FULL FLOOR,4,4,139,OTHER
770000,FULL FLOOR,4,3,170,"AL JANADRIYAH, RIYADH, AR RIYADH"
420000,APARTMENT,4,3,127,OTHER
1300000,FULL FLOOR,5,3,303,"AL JANADRIYAH, RIYADH, AR RIYADH"
950000,VILLA,6,4,280,OTHER
630000,APARTMENT,5,4,172,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
750000,APARTMENT,7,6,335,OTHER
870000,VILLA,7,6,326,MAKKAH AL MUKARRAMAH
950000,APARTMENT,4,3,160,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1490000,VILLA,7,7,393,OTHER
580000,APARTMENT,4,3,132,OTHER
590000,APARTMENT,3,3,124,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
800000,FULL FLOOR,6,4,199,"AL JANADRIYAH, RIYADH, AR RIYADH"
770000,VILLA,7,4,252,MAKKAH AL MUKARRAMAH
900000,FULL FLOOR,5,4,185,"AL JANADRIYAH, RIYADH, AR RIYADH"
800000,FULL FLOOR,5,4,174,"AL JANADRIYAH, RIYADH, AR RIYADH"
620000,APARTMENT,4,2,140,OTHER
560000,APARTMENT,4,3,126,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
820000,VILLA,7,6,320,OTHER
880000,FULL FLOOR,6,5,312,OTHER
625000,APARTMENT,5,4,172,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
650000,APARTMENT,6,6,349,OTHER
600000,APARTMENT,4,4,134,OTHER
950000,FULL FLOOR,5,5,215,"AL JANADRIYAH, RIYADH, AR RIYADH"
560000,APARTMENT,4,4,135,OTHER
700000,APARTMENT,4,3,104,"AL JANADRIYAH, RIYADH, AR RIYADH"
1400000,APARTMENT,7,7,186,"AL MUNISIYAH, RIYADH, AR RIYADH"
700000,VILLA,7,5,500,OTHER
690000,APARTMENT,4,3,159,OTHER
610000,APARTMENT,4,4,133,OTHER
950000,VILLA,7,5,323,OTHER
500000,APARTMENT,6,4,210,OTHER
600000,APARTMENT,5,3,195,OTHER
1150000,VILLA,6,5,288,"AL JANADRIYAH, RIYADH, AR RIYADH"
800000,FULL FLOOR,5,4,166,"AL JANADRIYAH, RIYADH, AR RIYADH"
1150000,VILLA,6,6,288,"AL JANADRIYAH, RIYADH, AR RIYADH"
630000,APARTMENT,4,3,179,OTHER
1450000,VILLA,7,7,300,OTHER
900000,VILLA,6,5,235,OTHER
1100000,FULL FLOOR,5,4,168,"TUWAIQ, RIYADH, AR RIYADH"
560000,APARTMENT,5,3,164,OTHER
720000,APARTMENT,5,3,130,OTHER
730000,APARTMENT,5,3,130,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
650000,APARTMENT,5,4,164,OTHER
740000,APARTMENT,4,3,117,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1200000,APARTMENT,3,2,98,OTHER
770000,APARTMENT,6,6,241,OTHER
1100000,APARTMENT,3,3,152,OTHER
580000,APARTMENT,4,4,174,OTHER
450000,APARTMENT,4,3,126,OTHER
680000,APARTMENT,5,3,136,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
900000,APARTMENT,5,3,158,OTHER
900000,APARTMENT,5,3,176,OTHER
650000,APARTMENT,3,2,124,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1450000,FULL FLOOR,4,4,252,OTHER
1250000,FULL FLOOR,3,4,189,OTHER
1200000,FULL FLOOR,3,3,209,OTHER
2400000,VILLA,6,7,300,OTHER
1040000,APARTMENT,5,4,176,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
680000,APARTMENT,5,4,188,OTHER
1200000,APARTMENT,5,4,177,OTHER
1050000,FULL FLOOR,3,4,168,OTHER
1250000,FULL FLOOR,4,4,159,"AL MUNISIYAH, RIYADH, AR RIYADH"
750000,APARTMENT,4,4,148,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1100000,FULL FLOOR,5,3,166,OTHER
1100000,VILLA,6,7,200,OTHER
800000,FULL FLOOR,3,3,212,OTHER
660000,FULL FLOOR,3,3,190,OTHER
3200000,VILLA,4,7,383,OTHER
1050000,APARTMENT,3,4,172,OTHER
1100000,FULL FLOOR,4,4,165,OTHER
1050000,FULL FLOOR,3,4,139,OTHER
2300000,VILLA,5,5,420,OTHER
1400000,FULL FLOOR,6,4,453,OTHER
590000,APARTMENT,4,4,163,OTHER
500000,APARTMENT,3,3,124,OTHER
480000,APARTMENT,3,3,103,OTHER
880000,APARTMENT,3,5,175,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
590000,APARTMENT,4,3,132,OTHER
1400000,FULL FLOOR,5,5,305,OTHER
1500000,FULL FLOOR,4,5,234,OTHER
2750000,VILLA,5,6,317,OTHER
900000,APARTMENT,3,4,121,OTHER
1700000,VILLA,7,6,225,"AR RIMAL, RIYADH, AR RIYADH"
1175000,VILLA,7,6,451,MAKKAH AL MUKARRAMAH
1900000,VILLA,7,7,276,OTHER
485000,APARTMENT,4,3,132,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
1000000,FULL FLOOR,3,4,155,"AR RIMAL, RIYADH, AR RIYADH"
1350000,APARTMENT,4,4,437,"AL MUNISIYAH, RIYADH, AR RIYADH"
1450000,FULL FLOOR,4,4,360,OTHER
1100000,FULL FLOOR,3,3,131,"AL MUNISIYAH, RIYADH, AR RIYADH"
860000,APARTMENT,4,4,184,"AR RIMAL, RIYADH, AR RIYADH"
1100000,FULL FLOOR,4,4,570,OTHER
1250000,FULL FLOOR,4,3,190,OTHER
700000,FULL FLOOR,5,4,480,OTHER
3500000,VILLA,7,7,728,OTHER
1200000,APARTMENT,6,5,247,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
1500000,VILLA,7,5,465,OTHER
600000,APARTMENT,3,3,159,OTHER
425000,APARTMENT,2,2,152,OTHER
360000,APARTMENT,2,2,138,OTHER
550000,APARTMENT,3,3,183,OTHER
620000,APARTMENT,3,2,111,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
950000,VILLA,7,6,200,OTHER
750000,APARTMENT,3,3,157,"AR RIMAL, RIYADH, AR RIYADH"
1300000,FULL FLOOR,4,4,189,OTHER
620000,APARTMENT,4,3,136,OTHER
610000,APARTMENT,4,3,137,OTHER
650000,FULL FLOOR,6,4,217,OTHER
610000,APARTMENT,4,3,142,OTHER
670000,FULL FLOOR,7,5,213,OTHER
1150000,VILLA,7,6,400,MAKKAH AL MUKARRAMAH
